pearson_r,spearman_r,slope
-0.5281395284739091,-0.3789538267150208,-5.6882433997584245
-0.4194282640736503,-0.29808939697543685,-4.360772676529312
-0.4714877079085045,-0.2842431422582703,-4.654872714419611
-0.3772175338997345,-0.043409965418148164,-3.661260964314039
-0.23052346803851778,-0.0005582998555702548,-2.0634601132714487
-0.38437033278750665,-0.22080571137174912,-3.6905362400910264
-0.3251534999424991,-0.14664785786382264,-3.0686241486679995
-0.23626396810569247,-0.05801177120852289,-2.1752285260107946
-0.4168552717019979,-0.27545419216943556,-4.174772628513089
-0.26526533821092696,-0.023573155765094715,-2.546109146747711
-0.48278987866850287,-0.3001557859889976,-4.790056183263723
-0.32378541716292236,-0.09132125926826307,-3.0696269088126864
-0.36012712946445813,-0.18765122159762776,-3.5017716808537824
-0.4840135496395669,-0.3651745763843777,-5.169601105614989
-0.3831562555623453,-0.22636920034696315,-3.911926608608434
-0.17628266595856554,0.027579633688070277,-1.4780662840882688
-0.42060235616293895,-0.21307253067671,-4.114108591483937
-0.4231892135876487,-0.24408340562872727,-4.253784276330295
-0.4735617217286511,-0.298585927422299,-4.785448775933657
-0.43447895319846297,-0.2668440039354298,-4.248634302420698
-0.4111529371728539,-0.2175147412098711,-3.931820775197294
-0.3496040203560859,-0.16724212212600958,-3.283850423908706
-0.23963061965412233,-0.015377701118709538,-2.2330671163290177
-0.36181581751883307,-0.13431404095658456,-3.573549510487842
-0.19628707572291407,0.05303596719976172,-1.7550207076812745
-0.40378651072901706,-0.1414855865052744,-3.865537942362366
-0.5331052751063368,-0.29819108898870944,-5.316610106819407
-0.297160653986697,-0.1301057899019834,-2.8715656443908983
-0.4147247792798636,-0.23929290288056335,-4.422298247393926
-0.4762144467604692,-0.22378509637274244,-4.7801634258015975
-0.45001634776705624,-0.31596553964216106,-4.670562633896695
-0.4723602149010382,-0.1751982871879714,-4.422773782373292
-0.3567391740755401,-0.11970838396111787,-3.341712896457876
-0.28499970241418404,-0.1404368660455839,-2.684342358442159
-0.4186339456099458,-0.21947281853328715,-4.1275926207603515
-0.2681842291675834,-0.15147534603128268,-2.427202582390988
-0.33311819228911055,-0.12690552716800232,-3.406422353526978
-0.45752560211564736,-0.35179640718562877,-4.378716674312197
-0.4035366135633973,-0.16646600265119732,-3.792702320848076
-0.3821781200900718,-0.19987613617734384,-3.575104925079656
-0.48785139011545514,-0.19996350253961492,-4.941040216601549
-0.49760306192459597,-0.33269833951137834,-5.07419334942225
-0.269615504085785,0.024097263551674297,-2.347916633163336
-0.5643538785547391,-0.3379446399649281,-5.519518646324087
-0.5140883275828352,-0.3717582056493325,-5.155444413890467
